id,room_type,accommodates,bathrooms,cancellation_policy,cleaning_fee,instant_bookable,review_scores_rating,bedrooms,beds,log_price
9888667,Entire home/apt,9,1,moderate,TRUE,f,96,2,5,5.991464547
10968160,Private room,2,1.5,strict,TRUE,f,95,1,1,4.077537444
6767530,Private room,2,1,flexible,TRUE,t,,1,1,4.17438727
953928,Entire home/apt,6,2.5,strict,TRUE,f,100,3,3,6.214608098
43318,Private room,2,1,moderate,TRUE,f,100,1,1,4.248495242
7871441,Private room,4,2,flexible,TRUE,f,,2,2,6.214608098
17045824,Entire home/apt,4,2,strict,TRUE,f,89,2,2,5.003946306
12342463,Private room,2,1,flexible,TRUE,f,80,1,1,4.094344562
14352845,Private room,1,1,strict,TRUE,f,91,1,1,3.36729583
13911123,Entire home/apt,4,1,strict,TRUE,t,90,1,2,5.476463552
10101097,Entire home/apt,6,2,strict,TRUE,t,100,2,5,6.212606096
3599882,Private room,2,2,moderate,TRUE,f,100,1,1,4.317488114
7471859,Entire home/apt,6,1,strict,TRUE,f,96,3,3,4.804021045
1887206,Private room,2,1,strict,FALSE,f,95,1,1,4.382026635
10039238,Private room,1,1,moderate,TRUE,f,100,1,1,4.369447852
20433367,Entire home/apt,2,1,flexible,FALSE,t,,1,1,4.077537444
19996712,Shared room,2,1.5,flexible,FALSE,f,90,1,2,3.951243719
18596204,Private room,2,1,strict,FALSE,f,98,1,1,4.33073334
2261953,Private room,2,1,flexible,TRUE,f,95,1,1,4.49980967
1448735,Private room,2,1,flexible,TRUE,t,90,1,1,3.555348061
10136994,Private room,2,1,flexible,TRUE,f,94,1,1,3.713572067
12256768,Private room,3,1,strict,FALSE,f,,1,1,5.416100402
13588393,Entire home/apt,6,1,strict,TRUE,t,87,2,2,5.010635294
16498229,Private room,1,1,flexible,TRUE,f,100,3,1,4.248495242
644833,Entire home/apt,8,2,flexible,TRUE,f,90,3,3,5.857933154
2978994,Shared room,1,1,strict,FALSE,f,100,1,1,4.007333185
10542403,Private room,1,1,flexible,TRUE,t,100,1,1,4.094344562
3812797,Shared room,1,1,flexible,FALSE,f,100,1,1,2.944438979
12454594,Entire home/apt,2,1,strict,FALSE,t,,1,1,4.49980967
8627949,Entire home/apt,2,1,moderate,FALSE,f,,1,1,5.703782475
19910558,Entire home/apt,4,1,flexible,FALSE,f,,1,2,4.828313737
7401879,Private room,1,1,flexible,FALSE,f,,0,1,3.555348061
17975805,Entire home/apt,3,1,moderate,FALSE,t,100,1,1,5.703782475
2883143,Shared room,2,4,strict,FALSE,t,91,1,10,2.708050201
15419574,Entire home/apt,4,1,strict,TRUE,f,99,1,1,4.828313737
18639124,Entire home/apt,6,2,strict,TRUE,f,88,3,3,5.293304825
17996806,Entire home/apt,7,1,strict,FALSE,f,,3,3,6.684611728
9733538,Entire home/apt,4,1,strict,TRUE,f,97,1,2,4.804021045
9696653,Private room,2,1,moderate,FALSE,f,100,1,2,4.828313737
5360997,Shared room,1,1,flexible,FALSE,t,,1,1,6.907755279
12791028,Entire home/apt,4,1,strict,TRUE,f,80,0,1,4.812184355
17907981,Entire home/apt,4,1,strict,TRUE,f,94,0,2,5.010635294
7827222,Private room,2,1,flexible,TRUE,t,60,1,1,3.663561646
14427376,Entire home/apt,6,2,moderate,TRUE,f,,2,3,5.393627546
4512329,Entire home/apt,2,1,strict,TRUE,f,87,1,1,4.691347882
16497180,Entire home/apt,4,1,strict,TRUE,f,80,1,2,4.59511985
16688647,Entire home/apt,8,3,strict,TRUE,f,,5,4,6.620073207
18527304,Shared room,3,1,moderate,FALSE,t,93,1,1,3.135494216
742974,Private room,2,1,moderate,TRUE,t,100,1,1,4.430816799
16018054,Private room,1,1,flexible,FALSE,f,,1,1,3.80666249
16686971,Entire home/apt,2,1,moderate,TRUE,t,100,0,1,4.941642423
19609107,Entire home/apt,4,1,moderate,TRUE,f,94,1,2,4.787491743
10059484,Entire home/apt,3,1,strict,TRUE,f,,1,2,5.010635294
13494095,Entire home/apt,7,1,strict,TRUE,t,60,3,4,6.551080335
4867256,Entire home/apt,2,1,moderate,TRUE,t,98,1,1,4.905274778
18561941,Private room,1,1,strict,TRUE,t,96,1,1,4.110873864
9779960,Entire home/apt,4,1.5,strict,TRUE,f,,2,3,4.605170186
16082532,Private room,4,1,strict,FALSE,f,80,1,2,3.496507561
11602574,Private room,2,1.5,strict,TRUE,t,94,1,1,4.477336814
17908408,Private room,1,1,flexible,TRUE,t,100,1,1,3.610917913
8534963,Entire home/apt,1,1,strict,TRUE,f,100,0,1,4.48863637
19952672,Entire home/apt,2,1,moderate,FALSE,f,93,1,1,5.105945474
1525494,Entire home/apt,4,1,moderate,TRUE,f,92,1,3,4.59511985
2177004,Entire home/apt,3,1,strict,TRUE,f,98,1,1,4.709530201
3861943,Entire home/apt,4,1,moderate,FALSE,f,,3,3,5.298317367
15862113,Private room,2,1,strict,TRUE,f,93,1,1,4.234106505
13129891,Entire home/apt,4,1,moderate,TRUE,f,94,2,2,4.941642423
15020932,Entire home/apt,5,1,moderate,TRUE,f,85,1,4,4.59511985
20451865,Entire home/apt,2,1,strict,TRUE,f,87,1,1,4.521788577
4581155,Entire home/apt,5,2,moderate,TRUE,f,98,3,3,5.517452896
17983809,Entire home/apt,2,1,flexible,FALSE,f,,0,1,4.248495242
9880140,Private room,2,1,moderate,TRUE,f,94,1,1,4.382026635
8370658,Shared room,1,1,strict,TRUE,f,100,1,1,3.912023005
9032751,Entire home/apt,6,2,moderate,TRUE,f,99,3,3,4.744932128
9066788,Entire home/apt,2,1,moderate,TRUE,f,99,0,1,4.477336814
16812324,Entire home/apt,4,1,strict,TRUE,t,98,2,2,5.257495372
19812,Entire home/apt,4,1,flexible,FALSE,t,,1,2,5.023880521
14650845,Private room,2,1,moderate,TRUE,f,100,1,1,4.17438727
14140905,Private room,1,1,strict,FALSE,t,97,1,1,4.007333185
15858868,Entire home/apt,2,1,strict,FALSE,f,97,0,2,5.278114659
8170575,Entire home/apt,3,1,moderate,TRUE,f,92,0,2,5.075173815
10969246,Private room,2,1,flexible,TRUE,f,85,1,1,4.442651256
14367248,Private room,2,1,strict,TRUE,f,100,1,1,4.605170186
4881590,Private room,2,1,strict,TRUE,f,85,1,1,4.234106505
12364716,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4.49980967
17745707,Private room,2,1,moderate,TRUE,f,,1,1,4.007333185
8842362,Private room,2,1,flexible,FALSE,f,,1,1,4.553876892
18787583,Entire home/apt,5,1,strict,TRUE,f,91,2,2,5.105945474
9298606,Private room,2,1,moderate,TRUE,t,100,1,1,4.043051268
2415563,Private room,2,1,strict,TRUE,f,,1,1,3.761200116
18899898,Private room,5,2,strict,FALSE,f,93,0,3,4.094344562
5816154,Entire home/apt,3,1,strict,TRUE,f,96,1,1,5.65248918
15806642,Entire home/apt,6,2,strict,TRUE,t,88,3,5,5.476463552
6076807,Entire home/apt,16,3,strict,TRUE,t,88,6,8,5.556828062
20217846,Shared room,2,1,flexible,FALSE,t,94,1,2,4.543294782
1528568,Entire home/apt,2,1,flexible,FALSE,f,100,1,1,4.356708827
6285844,Entire home/apt,2,1,flexible,TRUE,f,93,0,1,4.605170186
13557918,Private room,2,1,strict,TRUE,f,96,1,1,4.59511985
5138357,Private room,2,1,moderate,TRUE,f,90,1,1,4.700480366
9885654,Entire home/apt,2,1,moderate,TRUE,f,93,1,1,5.129898715
5797398,Private room,2,1,flexible,TRUE,f,98,1,1,4.007333185
5581272,Private room,2,1,moderate,TRUE,t,97,1,1,4.17438727
4526825,Private room,2,1,strict,TRUE,f,92,1,1,4.700480366
3791325,Private room,4,1,strict,FALSE,f,,1,3,5.010635294
6151079,Entire home/apt,10,4.5,strict,TRUE,f,97,3,3,6.897704943
20755609,Private room,2,1,flexible,TRUE,f,93,1,1,4.369447852
4485074,Shared room,1,1,flexible,FALSE,f,,1,2,3.970291914
15991936,Entire home/apt,4,1,moderate,TRUE,f,99,2,2,5.517452896
7651698,Entire home/apt,8,2,strict,TRUE,f,87,4,4,5.697093487
5455653,Private room,2,1,strict,TRUE,f,,1,1,3.80666249
20480053,Entire home/apt,6,1.5,flexible,FALSE,f,97,3,6,5.129898715
1356381,Private room,4,1,strict,TRUE,t,,1,2,3.891820298
14242888,Private room,2,1,flexible,FALSE,t,,1,1,4.17438727
16382645,Entire home/apt,4,1,strict,TRUE,f,100,2,2,5.393627546
19779217,Entire home/apt,2,1,strict,TRUE,f,,1,1,4.262679877
14254348,Private room,2,1,strict,TRUE,f,100,1,1,4.094344562
20324780,Private room,2,1,flexible,FALSE,f,,1,3,4.234106505
13747488,Entire home/apt,2,1,moderate,TRUE,f,97,1,1,4.779123493
16740969,Entire home/apt,3,1,strict,TRUE,f,84,1,1,5.272999559
707387,Private room,2,1,flexible,FALSE,t,98,1,1,4.317488114
13217943,Private room,1,1,flexible,FALSE,f,,1,1,3.912023005
5003334,Private room,2,1,strict,TRUE,f,100,1,1,4.442651256
16040106,Private room,2,1,flexible,FALSE,t,,1,1,4.605170186
14951775,Private room,2,1,strict,TRUE,f,98,1,1,4.369447852
4168470,Entire home/apt,5,1,moderate,TRUE,f,99,1,3,4.779123493
8630560,Entire home/apt,6,1,strict,TRUE,f,94,2,3,5.003946306
8481074,Private room,2,1,strict,FALSE,f,93,1,1,4.454347296
15160952,Private room,2,1,flexible,FALSE,f,,1,1,4.605170186
20885023,Entire home/apt,4,1,strict,TRUE,f,95,1,2,5.59471138
1183672,Private room,1,1.5,strict,TRUE,f,95,1,1,3.713572067
19120544,Entire home/apt,5,1,flexible,FALSE,f,,2,3,5.857933154
782970,Entire home/apt,8,1,flexible,TRUE,t,100,3,6,5.043425117
4554577,Private room,2,1,flexible,FALSE,f,98,1,1,4.976733742
16475935,Private room,2,1,flexible,TRUE,f,87,1,1,4.574710979
4855004,Entire home/apt,3,1,moderate,FALSE,f,97,1,1,4.584967479
10116726,Private room,4,1,flexible,FALSE,t,,1,1,5.703782475
17007971,Private room,1,1,flexible,FALSE,f,98,1,1,4.369447852
9777530,Private room,2,1,flexible,TRUE,f,97,1,1,4.49980967
5692870,Private room,2,1,flexible,TRUE,f,100,1,1,4.828313737
19964852,Private room,2,1,flexible,TRUE,f,94,1,1,3.555348061
15801639,Entire home/apt,4,2,strict,TRUE,f,95,2,2,5.293304825
12988242,Entire home/apt,16,2,strict,TRUE,f,,4,5,6.907755279
16014819,Private room,2,1,strict,FALSE,f,,1,1,4.382026635
9005332,Private room,2,1,moderate,TRUE,f,96,1,1,4.49980967
3601131,Entire home/apt,2,1,strict,TRUE,f,,1,1,4.094344562
16115090,Private room,4,1,flexible,FALSE,t,100,1,1,4.382026635
16298506,Entire home/apt,6,1,moderate,FALSE,f,100,2,3,4.787491743
2022126,Private room,3,1,flexible,FALSE,t,,1,2,4.382026635
14315100,Entire home/apt,2,1,strict,TRUE,f,73,1,1,4.634728988
5213865,Entire home/apt,4,1,strict,TRUE,t,91,1,2,5.288267031
16004977,Private room,2,1.5,strict,TRUE,f,94,1,1,4.317488114
150480,Entire home/apt,5,2,strict,TRUE,f,93,2,3,5.517452896
20773746,Private room,2,1,moderate,TRUE,f,,1,1,3.688879454
16098282,Entire home/apt,3,1,flexible,TRUE,f,,1,1,4.584967479
15943554,Private room,1,1,strict,FALSE,f,100,1,1,4.543294782
10857330,Private room,2,1,moderate,TRUE,t,88,1,2,3.891820298
19550791,Entire home/apt,2,1,flexible,FALSE,t,80,0,1,4.828313737
10270687,Entire home/apt,2,1,strict,FALSE,f,95,0,1,4.553876892
4037426,Entire home/apt,10,5.5,strict,TRUE,t,98,5,5,7.313220387
13760302,Private room,2,1,strict,FALSE,f,92,1,1,3.912023005
12433404,Private room,1,1,flexible,FALSE,t,,1,1,4.49980967
1236788,Entire home/apt,6,1,strict,TRUE,f,93,2,4,4.787491743
17281592,Entire home/apt,3,1,moderate,TRUE,f,97,1,2,4.219507705
11750869,Private room,2,1,strict,TRUE,f,99,1,1,4.48863637
14759888,Private room,3,1,strict,TRUE,f,86,1,2,4.248495242
7071504,Private room,1,1,flexible,FALSE,t,98,1,1,4.382026635
8104674,Entire home/apt,2,1,moderate,TRUE,f,,1,1,4.59511985
6879036,Private room,2,1,moderate,TRUE,t,98,1,1,4.290459441
9093219,Entire home/apt,5,2.5,moderate,TRUE,t,94,2,2,5.111987788
3898306,Private room,2,1,moderate,TRUE,t,96,1,1,3.912023005
19084255,Private room,4,2,strict,TRUE,f,84,1,2,3.688879454
8266641,Private room,2,1,strict,TRUE,f,98,1,1,4.007333185
15329781,Entire home/apt,3,1,moderate,TRUE,f,97,2,2,5.407171771
3914048,Private room,2,1,strict,TRUE,f,96,1,1,4.442651256
20292523,Entire home/apt,2,1,strict,TRUE,f,98,0,1,4.770684624
1682282,Entire home/apt,16,6,strict,TRUE,f,100,0,1,7.081708586
18414969,Entire home/apt,6,2,strict,TRUE,f,94,2,4,5.068904202
13885782,Private room,3,1,strict,TRUE,f,,1,2,4.007333185
12446494,Entire home/apt,4,1.5,flexible,FALSE,t,,1,1,6.214608098
13869356,Private room,1,1,strict,FALSE,f,100,1,1,3.912023005
8522924,Entire home/apt,2,1,moderate,TRUE,f,99,1,1,5.129898715
17528025,Private room,2,1,strict,TRUE,f,85,1,1,4.787491743
580131,Private room,2,1.5,flexible,TRUE,f,,1,1,4.564348191
19524758,Private room,2,1,strict,FALSE,f,80,1,1,4.553876892
1048688,Entire home/apt,2,1,flexible,TRUE,f,96,1,1,4.744932128
15396185,Entire home/apt,4,1,strict,TRUE,t,,0,1,5.666426688
4815028,Entire home/apt,2,1,flexible,TRUE,f,90,1,1,5.010635294
16995970,Private room,2,1,moderate,FALSE,f,,1,1,5.087596335
10057031,Entire home/apt,2,1,moderate,TRUE,f,100,1,1,4.905274778
19911711,Entire home/apt,2,1,strict,TRUE,f,89,1,,4.521788577
16230905,Private room,2,1.5,strict,FALSE,f,99,1,1,4.976733742
3803622,Private room,1,1,flexible,TRUE,f,,1,1,3.688879454
16202873,Private room,2,1,moderate,FALSE,f,100,1,1,4.382026635
9991857,Private room,2,1,flexible,FALSE,f,,1,1,3.688879454
9107788,Private room,2,1,flexible,FALSE,t,,1,1,5.796057751
14353399,Entire home/apt,2,1,strict,TRUE,f,88,1,1,5.521460918
12089056,Private room,2,1,moderate,TRUE,f,94,1,1,4.48863637
7602219,Entire home/apt,4,1,moderate,TRUE,f,98,1,1,5.010635294
16454561,Entire home/apt,6,1,strict,TRUE,t,94,2,3,5.703782475
20992872,Private room,1,1,flexible,TRUE,f,100,1,1,4.532599493
19945974,Entire home/apt,6,2,flexible,TRUE,f,,3,3,5.703782475
1872241,Entire home/apt,4,1,flexible,FALSE,f,67,2,2,4.584967479
7599873,Entire home/apt,4,1,flexible,TRUE,f,100,1,1,4.605170186
12253459,Entire home/apt,2,1,strict,TRUE,f,99,0,1,4.86753445
14372599,Private room,2,2,strict,TRUE,f,94,1,1,4.369447852
482704,Private room,2,1,flexible,FALSE,f,,1,1,5.010635294
9111959,Private room,2,1,flexible,TRUE,f,,1,1,4.248495242
7311059,Entire home/apt,3,1,moderate,TRUE,t,,1,1,4.521788577
21014394,Shared room,2,1,flexible,FALSE,f,,1,1,4.17438727
15156901,Private room,2,1,moderate,FALSE,t,93,1,1,3.891820298
16662425,Private room,2,1,flexible,FALSE,t,,1,1,4.787491743
15420562,Entire home/apt,3,1,flexible,FALSE,t,,1,1,6.476972363
20120920,Entire home/apt,2,1,flexible,FALSE,f,,0,1,5.003946306
15361808,Private room,1,1,strict,TRUE,f,92,1,1,3.688879454
893413,Entire home/apt,2,1,flexible,FALSE,t,70,1,2,4.787491743
9593141,Private room,2,1,flexible,FALSE,f,,1,1,4.17438727
17978231,Private room,1,1,strict,FALSE,t,100,1,1,4.382026635
1356913,Entire home/apt,2,1,strict,TRUE,f,,1,2,4.787491743
19159,Entire home/apt,2,1,flexible,FALSE,f,,1,1,4.454347296
7419334,Shared room,1,2,flexible,TRUE,f,,1,1,3.401197382
13236148,Private room,2,2,strict,TRUE,f,96,1,2,4.317488114
1523556,Private room,8,1,flexible,FALSE,f,,1,1,5.521460918
20282888,Private room,2,1,flexible,TRUE,f,92,1,1,3.891820298
17008347,Private room,2,1.5,flexible,FALSE,t,60,1,,4.49980967
493177,Private room,2,1,moderate,TRUE,f,,1,1,4.442651256
2138148,Private room,2,1,strict,FALSE,f,,1,1,3.850147602
9332217,Entire home/apt,6,2,strict,TRUE,f,100,2,3,5.298317367
4903029,Entire home/apt,5,1,strict,TRUE,f,98,2,3,5.105945474
18359429,Private room,2,1,moderate,TRUE,f,100,1,1,4.007333185
15983050,Entire home/apt,8,2,strict,TRUE,t,100,2,4,4.919980926
2510178,Entire home/apt,2,1,strict,FALSE,f,100,0,1,5.272999559
16078794,Entire home/apt,4,1,strict,FALSE,f,,1,1,6.856461985
9043885,Entire home/apt,8,3.5,strict,TRUE,f,,4,6,5.521460918
18692028,Entire home/apt,4,1,strict,TRUE,t,96,1,4,5.517452896
10549219,Entire home/apt,3,1.5,strict,TRUE,f,92,1,1,5.164785974
20933869,Private room,2,1,moderate,FALSE,f,93,1,1,3.33220451
15854475,Entire home/apt,10,2,flexible,TRUE,f,97,4,6,5.272999559
15362930,Entire home/apt,3,1,flexible,TRUE,f,89,1,2,4.859812404
698327,Entire home/apt,2,1,strict,TRUE,f,99,1,1,4.290459441
17109022,Entire home/apt,2,1,flexible,TRUE,f,,0,1,4.691347882
1420559,Private room,2,1,strict,TRUE,f,91,1,1,5.043425117
16028432,Private room,1,1,flexible,FALSE,f,,1,1,4.382026635
273256,Entire home/apt,3,1,moderate,TRUE,f,94,1,1,5.129898715
14213722,Private room,4,1,strict,FALSE,f,96,1,2,3.912023005
5990896,Entire home/apt,4,2,strict,TRUE,f,,2,3,5.926926026
17763066,Entire home/apt,6,2.5,moderate,TRUE,f,100,2,2,5.616771098
15723034,Private room,4,2,flexible,FALSE,f,,1,2,5.192956851
15022766,Entire home/apt,6,1,moderate,TRUE,t,95,2,2,5.010635294
13391640,Private room,1,1,strict,FALSE,f,,1,1,3.80666249
18841477,Entire home/apt,2,1,strict,TRUE,f,,1,1,4.382026635
1682153,Private room,1,1,moderate,FALSE,t,98,1,1,3.891820298
17953759,Private room,3,2,flexible,TRUE,t,97,1,2,4.143134726
19054757,Entire home/apt,4,1,flexible,FALSE,f,,1,2,6.214608098
7144145,Entire home/apt,4,1,moderate,TRUE,f,98,2,2,4.787491743
2093035,Private room,1,1,flexible,FALSE,t,,1,1,3.891820298
19155616,Private room,1,1,strict,FALSE,f,,1,1,3.737669618
10342165,Private room,2,1.5,moderate,TRUE,f,96,1,1,4.615120517
2446430,Entire home/apt,2,1,moderate,TRUE,f,88,0,1,4.859812404
10229094,Private room,2,0.5,moderate,TRUE,t,99,1,1,4.406719247
18253938,Entire home/apt,5,2,strict,TRUE,f,93,3,3,5.521460918
13771435,Private room,1,2,flexible,TRUE,t,85,1,1,3.912023005
5047724,Entire home/apt,2,1,strict,FALSE,t,100,0,1,4.934473933
10084117,Entire home/apt,2,1,moderate,TRUE,f,98,1,1,4.49980967
16244574,Entire home/apt,4,1,strict,TRUE,f,92,1,2,4.934473933
16314494,Entire home/apt,6,1,strict,TRUE,t,83,1,3,5.370638028
18184143,Private room,2,0.5,flexible,FALSE,f,,1,1,3.688879454
14385405,Private room,1,1,flexible,FALSE,f,93,1,1,3.688879454
20233308,Entire home/apt,4,1.5,strict,TRUE,f,98,2,2,6.620073207
15552357,Entire home/apt,2,1,flexible,TRUE,f,100,1,1,4.844187086
6959057,Entire home/apt,6,2,strict,TRUE,f,89,2,2,4.919980926
15495190,Entire home/apt,3,1,flexible,FALSE,f,,0,2,7.003065459
14951203,Private room,2,1,strict,TRUE,f,95,1,1,4.369447852
18426357,Entire home/apt,2,1,flexible,TRUE,f,,1,1,5.521460918
12152708,Entire home/apt,3,1,strict,TRUE,f,100,1,1,4.94875989
1344551,Private room,2,1,moderate,FALSE,f,,1,1,3.688879454
15206272,Private room,2,2,strict,FALSE,t,100,1,1,5.298317367
17905249,Private room,2,1,moderate,TRUE,f,96,1,1,4.48863637
13044664,Entire home/apt,7,1,strict,TRUE,f,84,2,4,5.700443573
13915329,Shared room,1,1,strict,TRUE,t,95,1,1,3.135494216
10187520,Private room,2,1,strict,TRUE,f,94,1,1,5.293304825
623373,Entire home/apt,2,1,flexible,TRUE,t,100,1,1,5.010635294
12853330,Private room,1,1,moderate,FALSE,f,,1,1,4.605170186
16966827,Entire home/apt,2,1,flexible,FALSE,t,100,1,1,5.099866428
13210656,Entire home/apt,8,2,strict,TRUE,f,100,3,5,5.991464547
11205620,Private room,1,2,flexible,FALSE,t,,1,1,3.401197382
18358279,Entire home/apt,3,2,moderate,TRUE,f,,2,2,5.010635294
6288917,Entire home/apt,4,1,strict,TRUE,f,,2,2,5.135798437
13782517,Private room,2,1,flexible,TRUE,f,100,1,1,4.248495242
1618782,Private room,2,1,strict,TRUE,f,99,1,1,4.605170186
8918362,Private room,2,1,flexible,FALSE,f,100,1,1,3.912023005
15054447,Entire home/apt,7,2.5,flexible,TRUE,t,80,3,4,5.272999559
13721436,Private room,2,1,flexible,TRUE,t,95,1,1,4.442651256
18003630,Entire home/apt,5,1,strict,TRUE,f,100,1,1,5.857933154
9004969,Private room,4,1.5,flexible,FALSE,t,96,1,2,4.317488114
10069601,Entire home/apt,5,1,strict,TRUE,f,96,2,2,5.105945474
20641534,Entire home/apt,4,1,strict,TRUE,t,94,2,2,4.317488114
18010859,Entire home/apt,2,1,moderate,TRUE,f,93,1,1,5.298317367
17832525,Private room,1,1,moderate,FALSE,t,91,1,1,3.970291914
4849513,Entire home/apt,3,1,flexible,TRUE,f,,1,2,4.882801923
2396867,Entire home/apt,4,2,strict,FALSE,f,,2,2,6.214608098
303725,Entire home/apt,7,2,flexible,TRUE,f,,3,5,6.907755279
13375177,Private room,2,1,flexible,TRUE,f,60,1,1,4.234106505
12158060,Private room,1,1,moderate,TRUE,t,80,1,1,4.248495242
15084404,Private room,2,1,flexible,TRUE,t,,3,1,4.248495242
12129324,Private room,2,1,strict,FALSE,f,97,1,1,4.48863637
7919636,Entire home/apt,6,3.5,strict,TRUE,t,100,3,3,5.480638923
16108194,Private room,2,1,strict,FALSE,t,89,1,1,3.688879454
6271429,Entire home/apt,2,1,strict,TRUE,f,99,0,1,5.105945474
14800480,Entire home/apt,13,5,moderate,TRUE,f,93,5,9,6.527957918
6558650,Private room,1,1,strict,TRUE,t,65,0,1,4.442651256
7325889,Private room,2,1,strict,TRUE,f,,1,1,5.010635294
18154910,Entire home/apt,3,1,strict,TRUE,f,100,1,1,4.317488114
199619,Private room,2,1,strict,TRUE,f,,1,1,4.317488114
834813,Private room,2,1,strict,TRUE,f,100,1,1,4.248495242
9461803,Private room,2,2,moderate,TRUE,f,93,1,1,5.298317367
3090312,Private room,2,1.5,strict,TRUE,f,100,1,1,4.007333185
13060424,Entire home/apt,8,1,strict,TRUE,f,82,2,4,4.727387819
16161905,Entire home/apt,3,1,moderate,TRUE,f,,0,1,4.077537444
10614232,Private room,2,2.5,flexible,FALSE,t,,1,1,5.703782475
21175803,Entire home/apt,2,1,strict,TRUE,f,89,1,1,4.94875989
530431,Entire home/apt,4,1,moderate,FALSE,t,87,1,2,4.859812404
8305432,Entire home/apt,2,1,strict,TRUE,f,90,1,1,4.394449155
11458516,Entire home/apt,2,2,strict,TRUE,t,93,1,1,5.247024072
17254691,Private room,2,1,flexible,TRUE,t,,1,1,4.369447852
4249255,Entire home/apt,5,1,moderate,TRUE,f,90,1,2,5.129898715
15299349,Entire home/apt,4,1.5,moderate,TRUE,f,,2,3,5.521460918
30927,Entire home/apt,4,1,flexible,FALSE,f,100,1,1,5.135798437
1663953,Entire home/apt,4,1,strict,TRUE,f,97,1,2,5.402677382
6003813,Entire home/apt,4,1,strict,TRUE,f,88,2,2,4.605170186
1914841,Private room,4,1,flexible,TRUE,f,100,1,2,5.298317367
3562568,Private room,1,2,strict,TRUE,f,98,1,1,4.828313737
8688460,Entire home/apt,6,3,flexible,TRUE,f,93,3,4,5.991464547
11588575,Entire home/apt,4,1,moderate,FALSE,f,96,2,2,5.220355825
9096381,Entire home/apt,4,1,moderate,FALSE,f,100,1,2,4.86753445
4333284,Entire home/apt,4,1,strict,TRUE,f,100,2,1,6.109247583
12785123,Entire home/apt,5,1,flexible,FALSE,t,,3,3,4.672828834
3103249,Entire home/apt,2,1,flexible,FALSE,f,80,0,1,4.17438727
16283830,Entire home/apt,2,1,flexible,FALSE,f,,0,1,4.356708827
15268519,Private room,2,1.5,strict,TRUE,t,100,1,1,4.094344562
9507584,Private room,1,1,moderate,FALSE,f,72,1,1,4.317488114
16471274,Entire home/apt,2,1,strict,TRUE,f,99,,1,4.49980967
2949128,Entire home/apt,2,1,strict,TRUE,f,100,1,1,5.010635294
14038649,Entire home/apt,2,1,strict,TRUE,f,98,0,1,4.770684624
14639048,Private room,1,1,flexible,FALSE,f,,1,1,4.605170186
20352808,Private room,2,1,moderate,TRUE,f,96,1,1,4.317488114
20884977,Private room,2,1,flexible,FALSE,f,91,1,2,3.555348061
13314442,Private room,2,1,flexible,FALSE,t,100,1,1,3.80666249
19856899,Entire home/apt,4,1,moderate,TRUE,f,96,1,2,4.369447852
16684462,Private room,2,1,moderate,TRUE,t,95,1,1,4.48863637
4365276,Entire home/apt,4,1,flexible,TRUE,t,88,1,1,4.753590191
18738590,Private room,2,1,strict,TRUE,f,92,1,1,3.988984047
12915074,Private room,2,1,flexible,TRUE,f,,1,1,4.248495242
6210980,Private room,2,1,flexible,TRUE,t,93,3,1,4.406719247
9942544,Entire home/apt,3,1,moderate,FALSE,f,92,1,1,5.293304825
19654252,Private room,2,1,flexible,TRUE,f,90,1,1,4.779123493
16164934,Entire home/apt,3,1,strict,TRUE,f,98,1,1,5.703782475
